[sbatch-master] running on nid006602
[sbatch-master] SLURM_NODELIST: nid006602
[sbatch-master] SLURM_NNODES: 1
[sbatch-master] SLURM_NODEID: 0
[Master] Master node: nid006602
[Master] World size: 4
slurmstepd: error: couldn't chdir to `/workspace': No such file or directory: going to /tmp instead
slurmstepd: error: couldn't chdir to `/workspace': No such file or directory: going to /tmp instead
[srun] rank=0 host=nid006602 noderank=0 localrank=0
W0519 08:54:46.899000 158904 torch/distributed/run.py:792] 
W0519 08:54:46.899000 158904 torch/distributed/run.py:792] *****************************************
W0519 08:54:46.899000 158904 torch/distributed/run.py:792] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0519 08:54:46.899000 158904 torch/distributed/run.py:792] *****************************************
2025-05-19 08:54:59,878 - root - INFO - [Distributed Init] Rank 0 initialized on node 0 on GPU 0.
[rank0]:[W519 08:55:00.075556355 ProcessGroupNCCL.cpp:4454] [PG ID 0 PG GUID 0 Rank 0]  using GPU 0 to perform barrier as devices used by this process are currently unknown. This can potentially cause a hang if this rank to GPU mapping is incorrect. Specify device_ids in barrier() to force use of a particular device, or call init_process_group() with a device_id.
2025-05-19 08:55:00,430 - root - INFO - [Distributed Init] Rank 3 initialized on node 0 on GPU 3.
[rank3]:[W519 08:55:00.182688365 ProcessGroupNCCL.cpp:4454] [PG ID 0 PG GUID 0 Rank 3]  using GPU 3 to perform barrier as devices used by this process are currently unknown. This can potentially cause a hang if this rank to GPU mapping is incorrect. Specify device_ids in barrier() to force use of a particular device, or call init_process_group() with a device_id.
2025-05-19 08:55:00,460 - root - INFO - [Distributed Init] Rank 2 initialized on node 0 on GPU 2.
2025-05-19 08:55:00,460 - root - INFO - [Distributed Init] Rank 1 initialized on node 0 on GPU 1.
[rank2]:[W519 08:55:00.213723054 ProcessGroupNCCL.cpp:4454] [PG ID 0 PG GUID 0 Rank 2]  using GPU 2 to perform barrier as devices used by this process are currently unknown. This can potentially cause a hang if this rank to GPU mapping is incorrect. Specify device_ids in barrier() to force use of a particular device, or call init_process_group() with a device_id.
[rank1]:[W519 08:55:00.214038213 ProcessGroupNCCL.cpp:4454] [PG ID 0 PG GUID 0 Rank 1]  using GPU 1 to perform barrier as devices used by this process are currently unknown. This can potentially cause a hang if this rank to GPU mapping is incorrect. Specify device_ids in barrier() to force use of a particular device, or call init_process_group() with a device_id.
2025-05-19 08:55:07,345 - root - INFO - [Rank 0] All ranks ready!
2025-05-19 08:55:07,345 - root - INFO - Distributed training enabled: 4 processes
2025-05-19 08:55:07,345 - root - INFO - Master process: 0 on cuda:0
2025-05-19 08:55:07,345 - root - INFO - Experiment args: Namespace(dataset='/capstor/scratch/cscs/kasparr/project/train_data_tokenized_padded_snappy.parquet', dataset_type='padded', pretokenized=True, tokenizer_name_or_path='unsloth/Mistral-Nemo-Base-2407-bnb-4bit', sequence_length=2048, batch_size=8, fused_optimizer=False, learning_rate=5e-05, lr_warmup_steps=100, training_steps=1000, logging_frequency=10, profile=False, profile_step_start=10, profile_step_end=10, grad_max_norm=1, model_dtype='bf16', compile=False, distributed=True, backend='nccl', find_unused_parameters=False)
2025-05-19 08:55:07,345 - root - INFO - Setting up Tokenizer...
2025-05-19 08:55:08,026 - root - INFO - Setting up DataLoaders...
2025-05-19 08:55:08,026 - root - INFO - Using pretokenized data: /capstor/scratch/cscs/kasparr/project/train_data_tokenized_padded_snappy.parquet
Loaded pretokenized dataset with 785906 samples
Loaded pretokenized dataset with 785906 samples
Loaded pretokenized dataset with 785906 samples
2025-05-19 08:55:39,351 - root - INFO - Setting up Model...
Loaded pretokenized dataset with 785906 samples
2025-05-19 08:55:48,598 - root - INFO - Model wrapped with DistributedDataParallel
2025-05-19 08:55:48,599 - root - INFO - Global batch size: 32 (local: 8 × 4 processes)
2025-05-19 08:55:48,599 - root - INFO - Starting training!
/iopsstor/scratch/cscs/kasparr/project/src/train.py:236: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  num_items_tensor = torch.tensor(num_items_in_batch, device=device)
/iopsstor/scratch/cscs/kasparr/project/src/train.py:236: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  num_items_tensor = torch.tensor(num_items_in_batch, device=device)
/iopsstor/scratch/cscs/kasparr/project/src/train.py:236: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  num_items_tensor = torch.tensor(num_items_in_batch, device=device)
/iopsstor/scratch/cscs/kasparr/project/src/train.py:236: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  num_items_tensor = torch.tensor(num_items_in_batch, device=device)
2025-05-19 08:55:50,090 - root - INFO - Step: 1 | Loss: 11.95 | Tokens per second: 10995.32 | Training tokens per second (%): 4.86 | MFU (%): 10.30 | TFLOPs: 101.83 | Global batch size: 32 | Global tokens/sec: 43981.30 | Global MFU (%): 10.30 | Global TFLOPs: 407.33 | 
2025-05-19 08:59:40,348 - root - INFO - Step: 580 | Loss: 6.30 | Tokens per second: 41253.64 | Training tokens per second (%): 9.37 | MFU (%): 38.63 | TFLOPs: 382.07 | Global batch size: 32 | Global tokens/sec: 165014.56 | Global MFU (%): 38.63 | Global TFLOPs: 1528.27 | 
2025-05-19 08:59:44,318 - root - INFO - Step: 590 | Loss: 6.17 | Tokens per second: 41281.30 | Training tokens per second (%): 9.13 | MFU (%): 38.66 | TFLOPs: 382.32 | Global batch size: 32 | Global tokens/sec: 165125.19 | Global MFU (%): 38.66 | Global TFLOPs: 1529.30 | 
2025-05-19 08:59:48,302 - root - INFO - Step: 600 | Loss: 6.05 | Tokens per second: 41131.21 | Training tokens per second (%): 9.05 | MFU (%): 38.52 | TFLOPs: 380.93 | Global batch size: 32 | Global tokens/sec: 164524.85 | Global MFU (%): 38.52 | Global TFLOPs: 1523.74 | 
2025-05-19 08:59:52,272 - root - INFO - Step: 610 | Loss: 6.03 | Tokens per second: 41279.59 | Training tokens per second (%): 9.84 | MFU (%): 38.66 | TFLOPs: 382.31 | Global batch size: 32 | Global tokens/sec: 165118.37 | Global MFU (%): 38.66 | Global TFLOPs: 1529.23 | 
2025-05-19 08:59:56,249 - root - INFO - Step: 620 | Loss: 6.00 | Tokens per second: 41203.42 | Training tokens per second (%): 8.73 | MFU (%): 38.58 | TFLOPs: 381.60 | Global batch size: 32 | Global tokens/sec: 164813.68 | Global MFU (%): 38.58 | Global TFLOPs: 1526.41 | 
2025-05-19 09:00:00,229 - root - INFO - Step: 630 | Loss: 6.03 | Tokens per second: 41180.48 | Training tokens per second (%): 9.15 | MFU (%): 38.56 | TFLOPs: 381.39 | Global batch size: 32 | Global tokens/sec: 164721.92 | Global MFU (%): 38.56 | Global TFLOPs: 1525.56 | 
2025-05-19 09:00:04,201 - root - INFO - Step: 640 | Loss: 5.99 | Tokens per second: 41247.58 | Training tokens per second (%): 7.75 | MFU (%): 38.63 | TFLOPs: 382.01 | Global batch size: 32 | Global tokens/sec: 164990.34 | Global MFU (%): 38.63 | Global TFLOPs: 1528.05 | 
2025-05-19 09:00:08,166 - root - INFO - Step: 650 | Loss: 6.06 | Tokens per second: 41330.08 | Training tokens per second (%): 8.67 | MFU (%): 38.70 | TFLOPs: 382.78 | Global batch size: 32 | Global tokens/sec: 165320.30 | Global MFU (%): 38.70 | Global TFLOPs: 1531.10 | 
2025-05-19 09:00:12,140 - root - INFO - Step: 660 | Loss: 5.97 | Tokens per second: 41240.36 | Training tokens per second (%): 9.67 | MFU (%): 38.62 | TFLOPs: 381.94 | Global batch size: 32 | Global tokens/sec: 164961.42 | Global MFU (%): 38.62 | Global TFLOPs: 1527.78 | 
2025-05-19 09:00:16,119 - root - INFO - Step: 670 | Loss: 5.99 | Tokens per second: 41183.48 | Training tokens per second (%): 10.11 | MFU (%): 38.57 | TFLOPs: 381.42 | Global batch size: 32 | Global tokens/sec: 164733.90 | Global MFU (%): 38.57 | Global TFLOPs: 1525.67 | 
2025-05-19 09:00:20,100 - root - INFO - Step: 680 | Loss: 6.12 | Tokens per second: 41164.27 | Training tokens per second (%): 9.51 | MFU (%): 38.55 | TFLOPs: 381.24 | Global batch size: 32 | Global tokens/sec: 164657.09 | Global MFU (%): 38.55 | Global TFLOPs: 1524.96 | 
2025-05-19 09:00:24,074 - root - INFO - Step: 690 | Loss: 5.80 | Tokens per second: 41239.71 | Training tokens per second (%): 9.69 | MFU (%): 38.62 | TFLOPs: 381.94 | Global batch size: 32 | Global tokens/sec: 164958.83 | Global MFU (%): 38.62 | Global TFLOPs: 1527.75 | 
2025-05-19 09:00:28,043 - root - INFO - Step: 700 | Loss: 6.11 | Tokens per second: 41280.78 | Training tokens per second (%): 10.62 | MFU (%): 38.66 | TFLOPs: 382.32 | Global batch size: 32 | Global tokens/sec: 165123.13 | Global MFU (%): 38.66 | Global TFLOPs: 1529.28 | 
2025-05-19 09:00:32,019 - root - INFO - Step: 710 | Loss: 5.96 | Tokens per second: 41219.62 | Training tokens per second (%): 9.01 | MFU (%): 38.60 | TFLOPs: 381.75 | Global batch size: 32 | Global tokens/sec: 164878.47 | Global MFU (%): 38.60 | Global TFLOPs: 1527.01 | 
2025-05-19 09:00:35,998 - root - INFO - Step: 720 | Loss: 5.88 | Tokens per second: 41184.82 | Training tokens per second (%): 9.54 | MFU (%): 38.57 | TFLOPs: 381.43 | Global batch size: 32 | Global tokens/sec: 164739.27 | Global MFU (%): 38.57 | Global TFLOPs: 1525.72 | 
2025-05-19 09:00:39,969 - root - INFO - Step: 730 | Loss: 5.81 | Tokens per second: 41272.87 | Training tokens per second (%): 9.92 | MFU (%): 38.65 | TFLOPs: 382.25 | Global batch size: 32 | Global tokens/sec: 165091.47 | Global MFU (%): 38.65 | Global TFLOPs: 1528.98 | 
2025-05-19 09:00:43,947 - root - INFO - Step: 740 | Loss: 5.98 | Tokens per second: 41192.22 | Training tokens per second (%): 9.54 | MFU (%): 38.57 | TFLOPs: 381.50 | Global batch size: 32 | Global tokens/sec: 164768.88 | Global MFU (%): 38.57 | Global TFLOPs: 1526.00 | 
2025-05-19 09:00:47,924 - root - INFO - Step: 750 | Loss: 5.87 | Tokens per second: 41200.70 | Training tokens per second (%): 9.38 | MFU (%): 38.58 | TFLOPs: 381.58 | Global batch size: 32 | Global tokens/sec: 164802.82 | Global MFU (%): 38.58 | Global TFLOPs: 1526.31 | 
2025-05-19 09:00:51,910 - root - INFO - Step: 760 | Loss: 5.89 | Tokens per second: 41110.73 | Training tokens per second (%): 10.43 | MFU (%): 38.50 | TFLOPs: 380.74 | Global batch size: 32 | Global tokens/sec: 164442.94 | Global MFU (%): 38.50 | Global TFLOPs: 1522.98 | 
2025-05-19 09:00:55,891 - root - INFO - Step: 770 | Loss: 5.79 | Tokens per second: 41165.63 | Training tokens per second (%): 9.30 | MFU (%): 38.55 | TFLOPs: 381.25 | Global batch size: 32 | Global tokens/sec: 164662.54 | Global MFU (%): 38.55 | Global TFLOPs: 1525.01 | 
2025-05-19 09:00:59,860 - root - INFO - Step: 780 | Loss: 5.86 | Tokens per second: 41295.13 | Training tokens per second (%): 7.67 | MFU (%): 38.67 | TFLOPs: 382.45 | Global batch size: 32 | Global tokens/sec: 165180.51 | Global MFU (%): 38.67 | Global TFLOPs: 1529.81 | 
2025-05-19 09:01:03,831 - root - INFO - Step: 790 | Loss: 5.73 | Tokens per second: 41259.08 | Training tokens per second (%): 8.84 | MFU (%): 38.64 | TFLOPs: 382.12 | Global batch size: 32 | Global tokens/sec: 165036.30 | Global MFU (%): 38.64 | Global TFLOPs: 1528.47 | 
2025-05-19 09:01:07,811 - root - INFO - Step: 800 | Loss: 5.80 | Tokens per second: 41180.93 | Training tokens per second (%): 9.91 | MFU (%): 38.56 | TFLOPs: 381.39 | Global batch size: 32 | Global tokens/sec: 164723.70 | Global MFU (%): 38.56 | Global TFLOPs: 1525.58 | 
2025-05-19 09:01:11,796 - root - INFO - Step: 810 | Loss: 5.99 | Tokens per second: 41115.62 | Training tokens per second (%): 10.66 | MFU (%): 38.50 | TFLOPs: 380.79 | Global batch size: 32 | Global tokens/sec: 164462.47 | Global MFU (%): 38.50 | Global TFLOPs: 1523.16 | 
2025-05-19 09:01:15,767 - root - INFO - Step: 820 | Loss: 5.87 | Tokens per second: 41271.16 | Training tokens per second (%): 8.71 | MFU (%): 38.65 | TFLOPs: 382.23 | Global batch size: 32 | Global tokens/sec: 165084.63 | Global MFU (%): 38.65 | Global TFLOPs: 1528.92 | 
2025-05-19 09:01:19,743 - root - INFO - Step: 830 | Loss: 5.84 | Tokens per second: 41217.66 | Training tokens per second (%): 10.28 | MFU (%): 38.60 | TFLOPs: 381.73 | Global batch size: 32 | Global tokens/sec: 164870.63 | Global MFU (%): 38.60 | Global TFLOPs: 1526.94 | 
2025-05-19 09:01:23,722 - root - INFO - Step: 840 | Loss: 5.79 | Tokens per second: 41176.95 | Training tokens per second (%): 10.82 | MFU (%): 38.56 | TFLOPs: 381.36 | Global batch size: 32 | Global tokens/sec: 164707.79 | Global MFU (%): 38.56 | Global TFLOPs: 1525.43 | 
2025-05-19 09:01:27,699 - root - INFO - Step: 850 | Loss: 5.81 | Tokens per second: 41211.60 | Training tokens per second (%): 9.41 | MFU (%): 38.59 | TFLOPs: 381.68 | Global batch size: 32 | Global tokens/sec: 164846.41 | Global MFU (%): 38.59 | Global TFLOPs: 1526.71 | 
2025-05-19 09:01:31,674 - root - INFO - Step: 860 | Loss: 5.76 | Tokens per second: 41221.74 | Training tokens per second (%): 9.70 | MFU (%): 38.60 | TFLOPs: 381.77 | Global batch size: 32 | Global tokens/sec: 164886.96 | Global MFU (%): 38.60 | Global TFLOPs: 1527.09 | 
2025-05-19 09:01:35,643 - root - INFO - Step: 870 | Loss: 5.67 | Tokens per second: 41288.88 | Training tokens per second (%): 9.70 | MFU (%): 38.66 | TFLOPs: 382.39 | Global batch size: 32 | Global tokens/sec: 165155.50 | Global MFU (%): 38.66 | Global TFLOPs: 1529.58 | 
2025-05-19 09:01:39,623 - root - INFO - Step: 880 | Loss: 5.63 | Tokens per second: 41176.43 | Training tokens per second (%): 9.96 | MFU (%): 38.56 | TFLOPs: 381.35 | Global batch size: 32 | Global tokens/sec: 164705.73 | Global MFU (%): 38.56 | Global TFLOPs: 1525.41 | 
2025-05-19 09:01:43,595 - root - INFO - Step: 890 | Loss: 5.77 | Tokens per second: 41255.17 | Training tokens per second (%): 9.77 | MFU (%): 38.63 | TFLOPs: 382.08 | Global batch size: 32 | Global tokens/sec: 165020.68 | Global MFU (%): 38.63 | Global TFLOPs: 1528.33 | 
2025-05-19 09:01:47,575 - root - INFO - Step: 900 | Loss: 5.62 | Tokens per second: 41174.58 | Training tokens per second (%): 10.86 | MFU (%): 38.56 | TFLOPs: 381.34 | Global batch size: 32 | Global tokens/sec: 164698.31 | Global MFU (%): 38.56 | Global TFLOPs: 1525.34 | 
2025-05-19 09:01:51,547 - root - INFO - Step: 910 | Loss: 5.66 | Tokens per second: 41259.33 | Training tokens per second (%): 9.45 | MFU (%): 38.64 | TFLOPs: 382.12 | Global batch size: 32 | Global tokens/sec: 165037.33 | Global MFU (%): 38.64 | Global TFLOPs: 1528.48 | 
2025-05-19 09:01:55,520 - root - INFO - Step: 920 | Loss: 5.83 | Tokens per second: 41240.66 | Training tokens per second (%): 10.12 | MFU (%): 38.62 | TFLOPs: 381.95 | Global batch size: 32 | Global tokens/sec: 164962.63 | Global MFU (%): 38.62 | Global TFLOPs: 1527.79 | 
2025-05-19 09:01:59,500 - root - INFO - Step: 930 | Loss: 5.71 | Tokens per second: 41171.06 | Training tokens per second (%): 9.82 | MFU (%): 38.55 | TFLOPs: 381.30 | Global batch size: 32 | Global tokens/sec: 164684.22 | Global MFU (%): 38.55 | Global TFLOPs: 1525.21 | 
2025-05-19 09:02:03,475 - root - INFO - Step: 940 | Loss: 5.70 | Tokens per second: 41234.06 | Training tokens per second (%): 10.02 | MFU (%): 38.61 | TFLOPs: 381.89 | Global batch size: 32 | Global tokens/sec: 164936.25 | Global MFU (%): 38.61 | Global TFLOPs: 1527.55 | 
2025-05-19 09:02:07,444 - root - INFO - Step: 950 | Loss: 5.72 | Tokens per second: 41287.00 | Training tokens per second (%): 10.52 | MFU (%): 38.66 | TFLOPs: 382.38 | Global batch size: 32 | Global tokens/sec: 165147.99 | Global MFU (%): 38.66 | Global TFLOPs: 1529.51 | 
2025-05-19 09:02:11,419 - root - INFO - Step: 960 | Loss: 5.85 | Tokens per second: 41220.53 | Training tokens per second (%): 8.11 | MFU (%): 38.60 | TFLOPs: 381.76 | Global batch size: 32 | Global tokens/sec: 164882.14 | Global MFU (%): 38.60 | Global TFLOPs: 1527.04 | 
2025-05-19 09:02:15,399 - root - INFO - Step: 970 | Loss: 5.74 | Tokens per second: 41177.22 | Training tokens per second (%): 8.88 | MFU (%): 38.56 | TFLOPs: 381.36 | Global batch size: 32 | Global tokens/sec: 164708.87 | Global MFU (%): 38.56 | Global TFLOPs: 1525.44 | 
2025-05-19 09:02:19,362 - root - INFO - Step: 980 | Loss: 5.72 | Tokens per second: 41349.15 | Training tokens per second (%): 8.20 | MFU (%): 38.72 | TFLOPs: 382.95 | Global batch size: 32 | Global tokens/sec: 165396.59 | Global MFU (%): 38.72 | Global TFLOPs: 1531.81 | 
2025-05-19 09:02:23,337 - root - INFO - Step: 990 | Loss: 5.62 | Tokens per second: 41224.95 | Training tokens per second (%): 9.14 | MFU (%): 38.60 | TFLOPs: 381.80 | Global batch size: 32 | Global tokens/sec: 164899.81 | Global MFU (%): 38.60 | Global TFLOPs: 1527.21 | 
2025-05-19 09:02:27,316 - root - INFO - Step: 1000 | Loss: 5.66 | Tokens per second: 41183.72 | Training tokens per second (%): 8.60 | MFU (%): 38.57 | TFLOPs: 381.42 | Global batch size: 32 | Global tokens/sec: 164734.89 | Global MFU (%): 38.57 | Global TFLOPs: 1525.68 | 
2025-05-19 09:02:27,316 - root - INFO - Training completed
[sbatch-master] task finished
